-27.466487	153.032399	2016-11-29 17:11:35	MOVING
-27.466446	153.032422	2016-11-29 17:11:36	MOVING
-27.4664	153.032424	2016-11-29 17:11:37	MOVING
-27.466363	153.032433	2016-11-29 17:11:38	MOVING
-27.466322	153.032438	2016-11-29 17:11:39	MOVING
-27.466283	153.032451	2016-11-29 17:11:40	MOVING
-27.466237	153.032461	2016-11-29 17:11:41	MOVING
-27.466196	153.032468	2016-11-29 17:11:42	MOVING
-27.46616	153.032463	2016-11-29 17:11:43	MOVING
-27.466127	153.032465	2016-11-29 17:11:44	MOVING
-27.466097	153.032472	2016-11-29 17:11:45	MOVING
-27.46607	153.032483	2016-11-29 17:11:46	MOVING
-27.466042	153.032488	2016-11-29 17:11:47	MOVING
-27.466017	153.032493	2016-11-29 17:11:48	MOVING
-27.465988	153.032505	2016-11-29 17:11:49	MOVING
-27.465938	153.032523	2016-11-29 17:11:50	MOVING
-27.465906	153.032536	2016-11-29 17:11:51	MOVING
-27.465871	153.032537	2016-11-29 17:11:52	MOVING
-27.465843	153.03255	2016-11-29 17:11:53	MOVING
-27.465813	153.032562	2016-11-29 17:11:54	MOVING
-27.465787	153.03257	2016-11-29 17:11:55	MOVING
-27.465757	153.03258	2016-11-29 17:11:56	MOVING
-27.465728	153.032591	2016-11-29 17:11:57	MOVING
-27.465694	153.032605	2016-11-29 17:11:58	MOVING
-27.465669	153.03262	2016-11-29 17:11:59	MOVING
-27.465642	153.032632	2016-11-29 17:12:00	MOVING
-27.46561	153.03265	2016-11-29 17:12:01	MOVING
-27.465582	153.032677	2016-11-29 17:12:02	MOVING
-27.465555	153.032692	2016-11-29 17:12:03	MOVING
-27.465524	153.032716	2016-11-29 17:12:04	MOVING
-27.465491	153.032723	2016-11-29 17:12:05	MOVING
-27.465456	153.032735	2016-11-29 17:12:06	MOVING
-27.465437	153.032756	2016-11-29 17:12:07	MOVING
-27.465421	153.032768	2016-11-29 17:12:08	MOVING
-27.465409	153.032783	2016-11-29 17:12:09	MOVING
-27.465382	153.032811	2016-11-29 17:12:10	MOVING
-27.465356	153.032837	2016-11-29 17:12:11	MOVING
-27.465335	153.032861	2016-11-29 17:12:12	MOVING
-27.465315	153.032881	2016-11-29 17:12:13	MOVING
-27.465291	153.032914	2016-11-29 17:12:14	MOVING
-27.465274	153.032942	2016-11-29 17:12:15	MOVING
-27.465268	153.032972	2016-11-29 17:12:16	MOVING
-27.465262	153.033006	2016-11-29 17:12:17	MOVING
-27.465261	153.033037	2016-11-29 17:12:18	MOVING
-27.465254	153.033073	2016-11-29 17:12:19	MOVING
-27.465262	153.033102	2016-11-29 17:12:20	MOVING
-27.465264	153.033129	2016-11-29 17:12:21	MOVING
-27.46527	153.033157	2016-11-29 17:12:22	MOVING
-27.465282	153.03318	2016-11-29 17:12:23	MOVING
-27.465291	153.033202	2016-11-29 17:12:24	MOVING
-27.465302	153.033228	2016-11-29 17:12:25	MOVING
-27.465317	153.033251	2016-11-29 17:12:26	MOVING
-27.465336	153.033265	2016-11-29 17:12:27	MOVING
-27.465345	153.033281	2016-11-29 17:12:28	MOVING
-27.465363	153.033298	2016-11-29 17:12:29	MOVING
-27.465374	153.033315	2016-11-29 17:12:30	MOVING
-27.465382	153.033328	2016-11-29 17:12:31	MOVING
-27.465387	153.033332	2016-11-29 17:12:32	MOVING
-27.465407	153.033351	2016-11-29 17:12:33	MOVING
-27.465414	153.033374	2016-11-29 17:12:34	MOVING
-27.465439	153.033398	2016-11-29 17:12:35	MOVING
-27.465457	153.033411	2016-11-29 17:12:36	MOVING
-27.465464	153.033404	2016-11-29 17:12:37	MOVING
-27.465479	153.033408	2016-11-29 17:12:38	MOVING
-27.46549	153.033419	2016-11-29 17:12:39	MOVING
-27.465505	153.033418	2016-11-29 17:12:40	MOVING
